salary_id,ids_num,year,author,level,title
,中文核心,2014,余运俊,学报文章,一种光伏发电组合式升压DC-DC变换电路研究
,EI期刊,2014,余运俊,文章,三相光伏逆变器并网时故障状态仿真分析
,EI期刊,2014,余运俊,文章,光伏微网主动式孤岛检测方法综述
,中文核心,2014,余运俊,文章,A New Type of Hybrid Learning Algorithm for Three-layered Feed-forward Neural Networks
,EI期刊源,2014,余运俊,文章,A photovoltaic soft switching boost circuit
,EI期刊源,2014,余运俊,文章,电导增量法光伏发电MPPT研究综述
,期刊源,2014,余运俊,文章,An autonomous decision making algorithm applied for the evaluation of power quality
,期刊源,2014,余运俊,文章,Short Short-Term photovoltaic system power forecasting based on  ECSVM optimized by GA 
,EI会议,2014,李菁,文章,Building recognition in urban environments: A survey of state-of-the-art and future challenges
,中文核心,2014,李菁,文章,Classifying Normal and Abnormal Status Based on Video Recordings of Epileptic Patients
,中文核心,2014,李菁,文章,A Human-oriented Mutual Assistive Framework Using Collaborative Filtering Towards Disasters
,中文核心,2014,张忠会,文章,基于设备运行风险等级的检修策略研究
,中文核心,2014,张忠会,文章,基于多因素元件停运模型的电网失负荷计算
,中文核心,2014,张忠会,文章,基于风险理论的电压薄弱节点研究
,中文核心,2014,张忠会,文章,计及光伏出力随机性的电网运行风险评估
,中文核心,2014,张忠会,文章,模态分析技术在系统薄弱环节分析中的应用
,中文核心,2014,张忠会,文章,基于风险理论的电力系统脆弱线路辨识
,中文核心,2014,张忠会,文章,计及风光系统出力随机性的电压风险评估
,中文核心,2014,张忠会,文章,基于风险评估的电力变压器检修策略研究
,中文核心,2014,徐敏,学报文章,"基于规则推理的继电保护动作行为评价的新方法研究
"
,中文核心,2014,徐敏,文章,"电力数据的注释式持久化技术及其重构
"
,CSCD,2014,徐敏,文章,权值法冲突解决策略的研究及其在保护动作行为分析中的应用
,中文核心,2014,徐敏,文章,基于状态反馈精确线性化的汽门调节
,期刊源,2014,杨胡萍,文章,碳排放约束下考虑静态电压稳定的发电权交易优化
,国内权威刊物论文,2014,杨胡萍,文章,基于C#的继电保护整定系统关键技术研究
,CSCD,2014,杨胡萍,会议文章,Research of "foreign electricity to enter jiangxi" ensure electricity supply
,中文核心,2014,王淳,文章,采用最优模糊C均值聚类和改进化学反应算法的配电网络动态重构
,中文核心,2014,王淳,文章,基于概率统计的含间歇性分布式发电的配电网无功优化
,中文核心,2014,王淳,文章,基于含衰老和竞争机制的粒子群算法的配电网重构
,国内权威核心刊物,2014,黄劭刚,文章,基于DSP的电机转速MRAS矢量控制系统的设计
,中文核心,2014,黄劭刚,文章,内置式永磁电动机的饱和参数与矢量控制分析
,中文核心,2014,夏永洪,文章,齿谐波绕组电流对电枢绕组空载电压波形的影响
,EI检索源刊（还没检索）CSCD核心 中文核心,2014,聂晓华,文章,非线性UKF估计在光伏MPPT中应用研究
,中文核心,2014,聂晓华,文章,龙门刨床双闭环直流控制系统仿真研究
,中文核心,2014,聂晓华,文章,局部阴影下光伏阵列全局最大功率点跟踪控制方法综述
,核心,2014,杨晓辉,文章,基于滑模变结构永磁同步电机混沌跟踪控制
,期刊源,2014,魏萍,论文,基于矩阵变换器驱动的PMSM容错补救措施
,期刊源,2014,魏萍,论文,基于有限元法的低成本空调压缩机的设计研究
,中文核心,2014,熊剑,文章,A two-position SINS initial alignment method based on gyro information
,CSCD,2014,熊剑,学报论文,GNSS/INS/VKM Vehicle Integrated Navigation System
,,2014,熊剑,文章,四轮车辆导航中的惯性/运动学模型组合方法
,SCIE,2014,李鸣；李赣平,文章,核独立元分析的非线性多元回归方法研究
,期刊源,2014,李鸣等,文章,Research On the Simultaneous Desulfurization and Denitrification of fumes by Combining Ozone Oxidation and the Double Alkali Method
,CSCD,2014,廖庆洪,文章,Entanglement dynamics and quasiprobability distribution for the degenerate Raman process
,CSCD,2014,廖庆洪,文章,Entanglement dynamics and quasiprobability distribution for the degenerate Raman process
,EI期刊,2014,廖庆洪,文章,通过量子噪声信道之后Werner态的纠缠特性研究
,SCI光盘版（JCR 2区）,2014,陶凌,文章,基于希尔伯特-黄变换的白细胞信号分析
,期刊源,2014,陶凌,文章,Blood Cell Signal Classification via? Hilbert-Huang Transform Combined with Information Entropy
,中文核心,2014,鄢秋荣,文章,Multi-bit quantum random number generation by measuring positions of arrival photons
,中文核心,2014,李迟生,学报论文,A Novel Symbol Rate Estimation Algorithm for Phase Modulating Signals in Wireless Communications
,中文核心,2014,李迟生,文章,基于同步头的短波突发波形初始相位估计研究
,中文核心,2014,李迟生,文章,基于PN序列的短波3G-ALE信号识别研究
,EI期刊,2014,李迟生,文章,非整数倍采样情况下的符号定时同步研究
,中文核心,2014,李迟生,文章,一种适用于正交振幅调制（QAM）信号的符号定时同步算法
,中文核心,2014,刘晔,文章,Multiple-image Encryption Algorithm Based on Discrete Quaternion Fourier Transform and Chaos
,中文核心,2014,刘晔,文章,基于Android的嵌入式加密视频监控系统研究应用
,中文核心,2014,吴毅强,文章,具有带阻特性的新型超宽带天线研究
,EI期刊 已收录,2014,吴毅强,文章,具有双阻带特性的新型超宽带天线研究
,EI期刊 已收录,2014,吴毅强,文章,一种新型的具有带阻特性的超宽带天线
,SCIE,2014,洪向共,文章,Based on improved CAN PKI trust model
,SCIE,2014,洪向共,文章,Roberts edge detection algorithm based on GPU
,EI期刊,2014,段荣行,文章,DIAGNOSIS STRATEGY FOR MICRO-COMPUTER CONTROLLED STRAIGHT ELECTRO-PNEUMATIC BRAKING SYSTEM USING FUZZY SET AND DYNAMIC FAULT TREE
,SCIE,2014,段荣行,文章,Reliability Evaluation of Data Communication System Based on Dynamic Fault Tree under Epistemic Uncertainty
,期刊源,2014,段荣行,文章,A novel diagnosis strategy for braking system of urban rail transit based on fuzzy set and dynamic fault tree
,期刊源,2014,吴建华,文章,Triple color images encryption algorithm based on scrambling and the reality-preserving fractional discrete cosine transform
,期刊源,2014,万国金,会议文章,Joint optimization of PAPR and ICI for the OFDM system based on the fractional fourier transform
,SCI源期刊,2014,万国金,期刊文章,Online digital blind non-linear post-compensator of time-varying channel and broadband rf front-end
,中文核心,2014,陈利民,期刊文章,Online digital blind non-linear post-compensator of time-varying channel and broadband rf front-end
,SCIE,2014,罗斌,文章,Flexible Design Method for Multi-Repeater Wireless Power Transfer System Based on Coupled Resonator Bandpass Filter Model
,SCIE,2014,罗斌,文章,双负载无线充电系统中的交叉耦合及补偿方法
,EI会议,2014,张烨,文章,An Analysis Dictionary Learning Algorithm under a Noisy Data Model with Orthogonality Constraint
,EI会议,2014,张烨,文章,Audio-Visual Underdetermined Blind Source Separation Algorithm Based on Gaussian Potential Function
,EI源刊,2014,张烨,会议论文,An analysis dictionary learning algorithm based on recursive least square
,EI期刊,2014,张烨,会议论文,An online adaptive algorithm for underdetermined blind sources separation
,EI期刊,2014,张烨,文章,A Recursive Least Squares Algorithm for Analysis Dictionary Learning
,EI期刊,2014,龙承志,文章,Improved LEACH multi-hop algorithm based on residual energy and region distribution
,SCI光盘版（JCR 2区）,2014,龙承志,文章,An improved LEACH multi-hop routing protocol based on Genetic Algorithm for heterogeneous wireless sensor networks
,中文核心,2014,龙承志,文章,An improved LEACH multi-hop routing protocol based on intelligent ant colony algorithm for wireless sensor networks
,CSCD,2014,鄢秋荣,文章,Multi-bit quantum random number generation by measuring positions of arrival photons
,EI源刊,2014,赵庆敏,文章,考虑分级调度思维的传感网络通信优化仿真
,EI源刊,2014,王平,文章,一种强粘连与畸变巨噬细胞图像的分割方法
,CSCD,2014,王平,文章,A  Macrophages Image Segmentation Algorithm Based on  Adaptive  Region  Merging  and  Watershed.
,SCIE,2014,王平,文章,A Hybrid Approach for Separation of the Strong Adhesion Macrophages.
,EI期刊,2014,张文全,文章,基于随机分数梅林变换的光学图像加密
,EI期刊,2014,刘且根,文章,Adaptive sparse norm and nonlocal total variation methods for image smoothing
,EI期刊,2014,魏庆国,文章,Design and implementation of a mental telephone system based on steady-state visual evoked potential
,EI会议,2014,魏庆国,文章,Kernel Based CSP Algorithm for Classifying Multi-class EEG Data by Combining K-means Clustering and Nystrom Approximation
,EI会议,2014,魏庆国,文章,Channel extension uniting information theoretic feature extraction based multiclass common spatial pattern used in BCI
,中文核心,2014,魏庆国,文章,Optimal Frequency Band Selection Based on Filter Banks and Wavelet Packet Decomposition in Multi-class Brain-Computer Interfaces
,期刊源,2014,魏庆国,文章,Channel Reduction by Cultural-based Multi- Objective Particle Swarm Optimization Based on Filter Bank in Brain-Computer Interfaces 
,期刊源,2014,魏庆国,文章,基于时间段和频带联合选择的多类运动想象脑电数据分类
,期刊源,2014,周辉林,文章,Subsurface cylindrical object location and material inversion from GPR data-based online SVR
,期刊源,2014,周南润,文章,Secrecy Rate of Two-Hop AF Relaying Networks with an Untrusted Relay
,期刊源,2014,周南润,文章,Three-Party Quantum Network Communication Protocols Based on Quantum Teleportation
,期刊源,2014,周南润,文章,Three-party remote state preparation schemes based on entanglement
,期刊源,2014,周南润,文章,Single-Photon Secure Quantum Dialogue Protocol Without Information Leakage
,期刊源,2014,张烨,文章,Single-Photon Secure Quantum Dialogue Protocol Without Information Leakage
,期刊源,2014,周南润,文章,Novel hybrid image compression-encryption algorithm based on compressive sensing
,国内权威刊物论文,2014,周南润,文章,Novel image compression-encryption hybrid algorithm based on key-controlled measurement matrix in compressive sensing
,期刊源,2014,周南润,文章,Quantum image encryption algorithm based on image correlation decomposition
,期刊源,2014,龚黎华,文章,集体噪声信道上带身份认证的无信息泄露的量子对话协议
,期刊源,2014,龚黎华,文章,A continuous variable quantum deterministic key distribution based on two-mode squeezed states
,CSCD,2014,陈燕彬,文章,Study the coupled-cavity waveguides photonic crystal power splitter
,中文核心,2014,陈燕彬,文章,Key agreement protocol based on Chebyshev polynomials for wireless sensor network
,EI期刊,2014,陈燕彬,文章,不同模数对材料热电性能的影响
,期刊源,2014,陈燕彬,文章,光子晶体共振耦合波分复用器的设计与研究
,CSCD,2014,冯豫华,文章,Analysis on algorithm and application of cluster in data mining
,CSCD,2014,"Xu, Shao-Ping",文章,AN UNSUPERVISED COLOR-TEXTURE SEGMENTATION USING TWO-STAGE FUZZY c-MEANS ALGORITHM
,国际会议,2014,徐少平,文章,信息量加权的梯度显著度图像质量评价
,国际会议,2014,徐少平,文章,基于噪声估计的自适应开关型中值滤波器
,期刊源,2014,叶发茂,文章,Automatic Extraction of Power Lines by Particle Filtering From Aerial Images
,期刊源,2014,叶发茂,文章,Design and Realization of Hadoop Cluster Monitoring System in Jiangxi Telecom
,中文核心,2014,周明建,文章,Based on 3G mobile ECG monitoring and analysis system design
,CSSCI(中文核心）,2014,邱桃荣,学报文章,A Community Detecting Algorithm Based on Granular Computing
,CSSCI(中文核心）,2014,刘萍,文章,基于粗糙集的数据发布多约束匿名保护方法
,CSSCI(中文核心）,2014,段隆振,文章,数字图书馆联盟中基于情境感知的个性化推荐服务研究
,CSSCI(中文核心）,2014,段隆振,文章,QR码技术在高校图书馆中的应用调查研究
,ISTP,2014,段隆振,文章,移动情境感知服务系统研究
,ISTP,2014,段隆振,文章,国外开放存取的国家层面政策进展评述
,SCIE,"NOV 10-11, 2012",白小明,文章,Resarch of Mobile Terminal QOS Analysis Model Based on Time And Location
,SCIE,"NOV 10-11, 2012",白小明,文章,Research on Optimization Algorithm of Network Resources and Paths Based on Ant Colony
,中文核心,2014,黄伟,文章,Region-Based Nasopharyngeal Carcinoma Lesion Segmentation from MRI Using Clustering- and Classification-Based Methods with Learning
,EI期刊,2014,黄伟,文章,A Novel Similarity Learning Method via Relative Comparison for Content-Based Medical Image Retrieval
,SCIE & EI期刊,2014,黄伟,文章,一种基于k-means聚类和半监督学习的医学图像分割算法
,,2014,李向军,文章,Radix sort and attribute reduction-based lightning forecast factor extraction
,,2014,刘韬,文章,An Approach to Achieving K-partition for Preserving Privacy by Using Multi-constraint Anonymous Parameter Based on Rough Sets
